6.641203192356726070e-01	-6.735100678797947271e-01	1.938355949872608841e-01	1.154579646759931855e+00	3.504117624815428211e-01	-2.917803667443358284e-01	6.456280082270315912e-01	-5.100701204560491586e-01
9.130985563082399947e-01	-6.812168231443592736e-01	3.626861099978303526e-01	1.617405668134486607e+00	1.535104155111281232e-01	-2.215165549682868718e-01	9.328525782126975141e-01	-4.963101751493294023e-01
1.367244889634646077e+00	-8.406700670921708474e-01	2.323639238687198738e-01	9.274899205174450545e-01	2.635110446243060789e-01	-5.261732302930069993e-01	9.124841835152266434e-01	-5.314010454926140214e-01
-4.441873037811914227e-01	6.641145487118948587e+00	4.409697696856800242e-01	-2.718258166633459982e+00	-6.926630765081747132e-01	-1.589029755546331746e+00	-2.995115141062635544e+00	5.634823061734130611e+00
1.442897466525036254e+00	-6.747381329671151562e-01	3.952884836631105347e-01	1.394988467587207293e+00	3.716167414578236405e-02	-3.619967929770823711e-01	1.056771877297612683e+00	-5.167459130745779561e-01
1.472274924000464891e+00	-6.760498443518289102e-01	2.477968343168207299e-01	9.261618706000888102e-01	1.908689781073900915e-01	-5.136170355642938334e-01	8.495682024957930123e-01	-4.768711772396021509e-01
-7.305479915598833696e-01	5.026186036253022849e+00	5.000193602571948448e-01	-1.662520590680668375e+00	-2.047884750132643594e-01	-1.148951911600684550e+00	-2.497361875004322496e+00	4.794287162648950940e+00
1.059607996345648839e+00	2.416152466006976085e-01	3.178292714233131311e-01	1.115044741478206092e+00	3.477446599671147887e-01	-2.850533605320634267e-01	2.138578543524674858e-01	3.668124074720346406e-01
8.098772817836655813e-01	-4.828149093871553776e-01	3.221533580367718086e-01	-2.276644455855802995e-01	6.259462753316793471e-01	-5.454476089924789051e-01	5.930152679320217779e-02	-4.347530990061881928e-01
5.145716948023953963e-01	-1.265989928759468641e-01	8.249826626912081240e-01	2.991627783531135565e-01	5.942580740761301827e-01	-3.208423447004870588e-01	9.585782286944455333e-03	-2.068937309199452290e-01
1.582437929786971731e+00	-4.358698802318732302e-01	3.542204548452404511e-01	9.848742786888028400e-01	2.173626390506427641e-01	-5.397462248578158706e-01	7.914875259832598875e-01	-3.005462134159775367e-01
-7.834319488199519288e-01	-6.439117327018815118e-01	-1.712626758585697739e-01	1.321337338845200549e+00	1.201685481870887751e+00	-1.422797869011297456e-01	-6.273784349721492903e-01	1.193709590437625589e+00
-4.959679362605401987e-01	1.167706026445258782e+00	1.650515109496793476e-01	-1.232298337540654182e-02	1.911708355519730340e-01	-2.933003952005584086e-02	-9.487461078990599983e-01	1.147653737871479729e+00
-6.742996473413241931e-01	4.827640348786963465e+00	4.276977967422926907e-01	-1.680312461448428385e+00	-2.083587180661242433e-01	-1.187321281534789552e+00	-2.460766046791455164e+00	4.766108401471946365e+00
1.085736214789136067e+00	-3.804638513795673416e-01	3.458014038995814721e-01	1.505686739153046627e+00	1.763851335064151871e-01	-2.807719460213639606e-01	7.566874569262012074e-01	-3.301733971448242988e-01
9.525584851920880780e-01	-3.640092041836873182e-01	3.572477184280284934e-01	1.396787339953342588e+00	2.216938170162498778e-01	-2.750620405555019854e-01	6.929285668784617158e-01	-3.295426286021633233e-01
1.091777013256752138e+00	-5.539392015423717508e-01	4.589953319811048704e-01	1.620290069013346379e+00	1.546298000045159549e-01	-2.678115628814521920e-01	9.448645749750547163e-01	-4.264116533802718156e-01
-7.455143988785147835e-01	6.102972619219790396e+00	7.552673699426247778e-01	-2.293483656329006415e+00	-3.976951522019931962e-01	-1.397067514267687383e+00	-2.914771433572469483e+00	5.379676043275092745e+00
-3.391828615168138161e-01	5.295502244270296366e+00	-3.265181792925606064e-02	-2.066921785036946790e+00	-6.170425356507422965e-01	-1.297014000561811153e+00	-2.418798841408112743e+00	5.162470890797663081e+00
-8.435580400676209178e-01	4.772620160425619318e+00	8.564888277071772693e-01	-1.873249311176198972e+00	-9.425516950292120444e-02	-1.215935275365381374e+00	-2.710983935624631247e+00	4.326581013504084083e+00
-6.821445217339532352e-01	-6.492590769365041981e-01	4.624359503691566342e-01	8.430539136282043655e-01	9.949969788430814699e-01	-1.529375145763633703e-01	-4.397175550673175781e-01	-3.122767422779800239e-01
-7.296173823232061650e-01	3.614262407890030726e+00	4.065466316904002841e-01	-9.727077999059750013e-01	3.166985677578215697e-02	-7.538005138192160892e-01	-1.990092786795935487e+00	3.665747163971299738e+00
1.656439804405562155e+00	-4.712800719071144617e-01	4.676301648249583387e-01	1.384839452818915184e+00	7.756868943049438636e-02	-4.311862910283925654e-01	1.016624458276005782e+00	-3.542667575044621264e-01
2.774914714160908735e-01	2.196530497406264937e-01	5.221245942830067266e-01	1.476202192404042712e+00	-9.606075936692400896e-01	1.662529419591358915e+00	1.874893077464073299e+00	9.683763333091588432e-01
1.581596720916329746e+00	-5.339746280576962434e-01	3.138969628717002136e-01	1.078044527574435474e+00	1.972563200667130923e-01	-5.084603570077004253e-01	8.558185082067576444e-01	-3.946627180384340017e-01
