-2.413730308019141624e-01	6.964856069180858089e-01	1.259918941146423554e+00	3.293588709793351388e-01	-2.023606522203067470e+00	1.223541688704161912e+00	-1.588022127357420876e+00	1.931219461298812945e+00
-6.177837760193310990e-01	6.019973360387627093e-01	-6.300216060376291338e-01	2.377803138843822273e-01	1.521579666895521932e+00	1.875552795611428625e+00	1.077663163406817337e-01	2.209818247868055252e+00
-9.459193683719142598e-01	-1.741288822029435135e+00	5.314239930808212220e-02	-9.086290843892109725e-01	6.082595458761976825e-01	2.840969715367428705e+00	-2.909829636885104542e-01	-1.320773231503175049e+00
-5.578542729276652068e-01	4.492359579478366616e-01	2.555818846813040057e+00	9.694015066183990781e-01	3.491007817205870278e+00	-5.890809070536663361e-01	3.186678339790934289e-01	7.376666499961655188e-02
-2.038484920563322866e+00	-8.582095024677218742e-01	4.574133027365122395e+00	1.493623788017489407e+00	1.118080209755610177e+00	-8.453868252601518529e-01	2.494987539617605221e-01	3.154978240715847204e-01
-4.427284031121789809e-01	-1.142604795224616332e+00	3.105458225371941605e+00	-4.407987501169221556e-01	9.753255185922247161e-01	1.198276044517115002e+00	1.846555248743047439e+00	-8.381254197522770566e-01
-3.211972398830054143e-01	-5.037839338970877961e-02	3.699098592192438861e+00	-1.467774373604150973e-01	3.501564485044784458e+00	-1.232979827982758847e+00	-5.378177514452792130e-01	-2.031761184822492294e-01
-1.302679498020160143e+00	-5.897103221085170377e-01	-2.442668455149663020e-01	-1.188798297670432547e+00	1.029973155040359911e+00	2.171217555175157354e+00	-5.550422410199343237e-02	-1.544440744797873633e+00
-1.526032147139280370e+00	1.102552917069397287e+00	3.052307614224032406e-01	-1.344188477430627582e-01	4.789269373718991751e-01	2.199995415697617585e+00	-3.210013089651568285e-01	2.011307610113871824e+00
1.166224313996689244e+00	-1.021608351987014052e+00	-1.538545157566590049e+00	-6.221766939577672018e-02	2.253884060140554924e-01	2.747729666232023860e+00	-6.880127363089132420e-01	-3.426059955643043775e-01
-2.250366869863340558e-02	1.066006715594046250e+00	5.742918069682445559e-01	1.153742209387200957e+00	-1.235410490151938490e+00	1.029948931109875288e+00	-5.310025367046216083e-01	1.671443460130978442e+00
-5.824527304084760049e-01	1.306802789462631953e+00	5.672039658207232993e-01	-3.677334506996855490e-01	4.477580930479306276e-01	2.437667016872756776e+00	-6.097482710103184766e-01	2.601385981771235478e+00
-1.168390028545307047e+00	3.333439047105334341e-01	2.569834470874247767e+00	1.826454270456901563e+00	2.781827865891330465e+00	-1.318949423579924396e+00	2.225274149744180252e-01	-4.542998369859961860e-01
-6.366831702044348784e-01	1.784713473770711545e-01	4.843270326542696402e+00	-2.155756276696154383e-01	1.931395621047540034e+00	-7.722838738664702385e-01	1.305139490703112193e+00	-7.084173182608860531e-02
-1.418786876800223196e+00	3.262524451845956186e-01	4.026231230429350383e+00	1.332353610354219065e+00	1.754936397454703423e+00	-1.221567855526321189e+00	-2.391073002839767814e-01	-3.691468885338339279e-01
-9.198252028538167480e-01	1.068799255214111898e+00	3.816033516390660907e+00	1.827750378698251021e-01	2.744281634293450178e+00	-4.329959752782439608e-01	-7.800179414225499874e-02	-4.384432368548702441e-01
-9.329972681949074698e-01	-1.718123193325048925e+00	1.727857979835328184e+00	-1.503812064863753184e+00	5.997308867413343458e-01	9.492014465523856970e-01	8.620669943842587113e-01	-1.092659410511024998e+00
-6.406304638072588542e-01	-5.446526566781163536e-01	3.588311154525328561e+00	-2.938615900889268717e-01	9.365849931925058769e-01	1.072557425506999396e+00	1.902668988056214427e+00	-1.170999917713760219e+00
-1.581626713645194249e+00	9.364434675481796422e-01	3.424914132107817810e+00	-5.361029845078394418e-01	9.165641384645315526e-01	-7.902420848983070512e-01	6.436721731926380308e-01	4.696926244529435746e-01
6.584960357440533540e-02	1.108566575366659368e+00	4.857680335444674036e+00	5.069121113494128306e-01	2.369620275829675382e+00	-2.392500031381960546e-01	-2.852175461175074922e-01	8.278594901968917563e-01
-1.045963680332246737e+00	7.985519424588880533e-01	3.867267939320766512e+00	3.689052756799828803e-01	2.805363927887617237e+00	-4.335466738158186839e-01	2.639608745310668136e-01	1.600416693403921287e-01
-1.033470204206489718e-01	-1.164567030146265392e+00	-9.241347879710778979e-02	-1.221507358827223916e-01	2.903273240291400215e-01	3.168845028574068579e+00	-2.582436727356205997e-01	2.082758002750705051e-01
-9.120309101763842685e-01	6.079804004549145269e-01	3.002780323894200354e+00	7.429340647982145551e-01	2.016497111130997055e+00	-1.789607670930095207e+00	1.355327808170568193e+00	-8.816733927632454115e-01
